timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
127,8,248,0.601694912705,0.999999992754,0.753623182945,2,2,1,0,4.38306451613,3,0,0,1,0,0,0,1100,1100,1100,0,0,1,0,0,0,0,0,0.733182738375,0.0666685107387,0.0666667213623,0.0666666799918,0.0668153495324,0.383838383838,0.148253367003,0.0443548387097,0.00806451612903,0.846153846154,0.153846153846,0.292596418733,0.0625,1,-0.225,-0.25,-0.2,0,0,0.5,0,6.22851100359118
575,12,431,0.512254900705,0.999999996198,0.623574142116,23,3,11,0,4.64501160093,10,0,0,0,0,0,0,1800,1800,1800,0,0,1,0,0,0,0,0,0.0213172769808,0.0200816724071,0.0200210602074,0.91808920814,0.0204907822645,0.572904265873,0.322209821429,0.0533642691415,0.00232018561485,0.958333333333,0.0416666666667,0.50698757764,0.15,1,-0.6,-0.6,-0.6,0,0,0.5,0,6.76734312526539
30,13,323,0.58359621267,0.999999994536,0.759562837379,4,2,2,0,4.61919504644,4,0,0,1,0,0,0,3300,3300,3300,0,1,0,0,0,0,0,0,0.799923779476,0.0500009360523,0.0500000598291,0.0500000398273,0.0500751848155,0.538479437229,0.257418831169,0.0588235294118,0.0030959752322,0.95,0.05,0.350791752108,0.1,0.8,-0.4,-0.4,-0.4,0,0,0.5,0,6.87626461189077
514,9,316,0.538216558795,0.999999994652,0.684491974949,3,2,1,0,4.73417721519,6,0,0,0,1,0,0,3200,3200,3200,1,0,0,0,0,0,0,0,0.508633923869,0.033367007243,0.231106107204,0.0335725635142,0.19332039817,0.373264666368,0.16407299597,0.0601265822785,0.00949367088608,0.863636363636,0.136363636364,0.286141490089,0.136363636364,0.5,-0.130952380952,-0.25,-0.0714285714286,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,7.17011954344963
556,6,256,0.54166666441,0.999999994949,0.5656565628,31,1,0,0,4.9765625,7,0,0,0,0,0,0,1900,1900,1900,1,0,0,0,0,0,0,0,0.028575182507,0.0286519301827,0.0286249631149,0.885574716482,0.0285732077137,0.45,0.128571428571,0.0234375,0,1,0,0.358333333333,0.1,0.7,0,0,0,0,0,0.5,0,7.24422751560335
336,11,361,0.577030810709,0.999999995169,0.772946856169,6,2,0,0,4.81717451524,9,0,0,0,0,0,1,1100,1100,1100,0,0,0,1,0,0,0,0,0.0222643782619,0.022233997364,0.357082203825,0.0222318302242,0.576187590325,0.396503496503,0.103277972028,0.0470914127424,0.00831024930748,0.85,0.15,0.268983957219,0.1,0.6,-0.3625,-0.6,-0.1875,0,0,0.5,0,7.86326672400957
693,9,389,0.499999998698,0.999999995025,0.676616912057,6,4,1,0,4.29562982005,4,0,0,0,1,0,0,4400,13200,8800,0,0,0,1,0,0,0,0,0.799708836001,0.0500097066538,0.0501407843784,0.0501387075945,0.0500019653725,0.544430138827,0.181871050406,0.0514138817481,0.012853470437,0.8,0.2,0.340032467532,0.0333333333333,0.6,-0.305277777778,-0.4,-0.125,0,0,0.5,0,8.13153071060425
648,14,2111,0.33885909296,0.999999999133,0.523396879962,3,1,13,0,4.26290857414,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0202099318982,0.0200445821385,0.0200158413132,0.0200343544426,0.919695290207,0.523536904088,0.168130538639,0.0483183325438,0.0213169114164,0.69387755102,0.30612244898,0.404224811137,0.05,1,-0.265352733686,-0.75,-0.1,0.125,0,0.375,0,7.43838353004431
315,9,794,0.369736841619,0.999999998198,0.428828828056,6,4,15,0,5.43828715365,9,0,0,0,0,0,1,936,2000,1478.66666667,0,0,0,1,0,0,0,0,0.134130534376,0.0222224845678,0.799201625702,0.0222223807299,0.0222229746249,0.236733225108,-0.0375746753247,0.0088161209068,0.0100755667506,0.466666666667,0.533333333333,0.22814471243,0.1,0.5,-0.3875,-0.8,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,7.24422751560335
413,12,283,0.636704117466,0.999999994152,0.754385960501,5,5,0,11,4.44169611307,6,0,0,0,0,0,0,713,17300,7971,0,0,0,1,0,0,0,0,0.0333342518832,0.201486472963,0.0339525292259,0.697893212703,0.033333533225,0.534688013136,0.0322711412151,0.0318021201413,0.0424028268551,0.428571428571,0.571428571429,0.422222222222,0.1,0.6,-0.259656084656,-0.5,-0.0714285714286,0,0,0.5,0,8.57546209954021
41,9,336,0.61280487618,0.999999994845,0.788659789749,7,5,1,1,4.26785714286,6,0,1,0,0,0,0,1300,10100,5800,0,0,0,0,1,0,0,0,0.0333334935152,0.866598129274,0.0333335856237,0.0334013830491,0.0333334085376,0.521482683983,0.11452020202,0.0357142857143,0.0119047619048,0.75,0.25,0.242424242424,0.1,0.6,-0.14375,-0.25,-0.05,0,0,0.5,0,9.35876037709446
549,7,273,0.558935359092,0.999999994382,0.623595502115,32,10,1,0,5.0293040293,7,0,0,0,0,0,0,42500,42500,42500,1,0,0,0,0,0,0,0,0.0287342121343,0.0285833809646,0.0285744151788,0.885534818988,0.0285731727345,0.392380952381,0.243779761905,0.03663003663,0.003663003663,0.909090909091,0.0909090909091,0.455047619048,0.16,1,-0.15,-0.15,-0.15,0,0,0.5,0,6.63725803128446
18,10,728,0.599144079031,0.999999997807,0.769736840417,6,0,1,0,4.80357142857,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.763356357506,0.0333416320107,0.136626914848,0.0333384765731,0.0333366190626,0.504873675707,0.160221260221,0.0480769230769,0.0137362637363,0.777777777778,0.222222222222,0.384103277675,0.1,1,-0.396666666667,-1,-0.125,0,0,0.5,0,7.3132203870903
31,10,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.118558610862,0.0201363226658,0.119812369526,0.721491728406,0.0200009685403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,9.21034037197618
262,12,1002,0.431137724121,0.999999998127,0.670411983763,10,3,3,0,4.53393213573,7,0,0,1,0,0,0,3800,3800,3800,1,0,0,0,0,0,0,0,0.885714046845,0.0285715101574,0.0285715304399,0.0285714362842,0.0285714762732,0.536320414386,0.187527226442,0.0558882235529,0.0209580838323,0.727272727273,0.272727272727,0.470835265925,0.0333333333333,1,-0.274074074074,-0.75,-0.05,1,0.6,0.5,0.6,8.90923527919226
687,10,636,0.470209339017,0.999999997375,0.616797898644,28,5,11,0,4.66666666667,10,0,0,0,0,1,0,4100,4100,4100,0,0,1,0,0,0,0,0,0.398672896974,0.0200290383611,0.0200091287756,0.0200345201783,0.541254415711,0.466027336861,0.148049943883,0.0408805031447,0.0172955974843,0.702702702703,0.297297297297,0.410372960373,0.0333333333333,0.8,-0.188636363636,-0.3,-0.1,0,0,0.5,0,9.22029070282935
266,11,1189,0.332487309363,0.999999998454,0.489953631391,6,4,3,0,4.57779646762,10,0,0,0,1,0,0,969,13700,6089.66666667,0,0,0,1,0,0,0,0,0.165367080033,0.0200122098142,0.544981373979,0.0200736686953,0.249565667479,0.482278958415,0.126124885216,0.0344827586207,0.00756938603869,0.82,0.18,0.282603473762,0.0333333333333,0.5,-0.318055555556,-0.8,-0.1,0,0,0.5,0,8.99961934066053
687,10,274,0.610038607683,0.999999994012,0.730538917781,13,2,10,1,4.45620437956,6,0,0,0,0,0,0,1900,3600,2750,0,0,1,0,0,0,0,0,0.0333860662257,0.0335805705564,0.0333522991564,0.866308517432,0.0333725466293,0.551120448179,0.112068160598,0.0328467153285,0.021897810219,0.6,0.4,0.365079365079,0.1,0.5,-0.213425925926,-0.388888888889,-0.05,1,0.5,0.5,0.5,6.7286286130847
64,12,103,0.686274503076,0.999999986842,0.736842095568,2,2,7,0,4.99029126214,7,0,0,1,0,0,0,788,788,788,0,0,1,0,0,0,0,0,0.313665625416,0.028571713568,0.600618598847,0.0285716224503,0.0285724397186,0.355050505051,0.0692234848485,0.0776699029126,0.00970873786408,0.888888888889,0.111111111111,0.141335227273,0.0625,0.25,-0.3,-0.3,-0.3,0,0,0.5,0,6.65672652417839
102,10,324,0.560747661805,0.999999994819,0.699481861661,4,3,1,0,4.82716049383,6,0,0,0,0,0,1,524,524,524,0,0,0,0,0,0,1,1,0.0336883974703,0.0333373115032,0.344327430084,0.0333982725802,0.555248588363,0.263333333333,-0.0288888888889,0.00925925925926,0.0154320987654,0.375,0.625,0.366666666667,0.2,0.5,-0.326666666667,-0.7,-0.1,0,0,0.5,0,6.73933662735717
231,12,448,0.582392775209,0.999999996454,0.748226947701,6,2,0,1,4.62946428571,5,0,0,0,0,0,1,11400,11400,11400,0,0,0,1,0,0,0,0,0.0400001336388,0.0400001161265,0.83999878428,0.040000146995,0.04000081896,0.343166254036,0.111543800402,0.0267857142857,0.00892857142857,0.75,0.25,0.306006493506,0.1,1,-0.335897435897,-0.6,-0.0769230769231,0,0,0.5,0,9.59560277276683
707,10,434,0.498823528238,0.999999995575,0.681415926188,10,0,1,0,4.32488479263,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0253238730683,0.0257619388934,0.424710762858,0.499201829227,0.0250015959529,0.467403198653,0.141077441077,0.0506912442396,0.0184331797235,0.733333333333,0.266666666667,0.310020661157,0.1,0.8,-0.205208333333,-0.4,-0.05,0.666666666667,0.333333333333,0.166666666667,0.333333333333,8.16051824747751
618,10,1028,0.464717741467,0.999999998374,0.634146340432,10,2,0,15,4.53404669261,5,0,0,0,0,0,0,1500,4300,2900,0,1,0,0,0,0,0,0,0.0400000315739,0.0402373609667,0.0400000149162,0.839762523799,0.0400000687439,0.480076103501,0.12202435312,0.0437743190661,0.0136186770428,0.762711864407,0.237288135593,0.397777777778,0.1,1,-0.45873015873,-1,-0.05,0,0,0.5,0,9.36734412078585
281,11,192,0.680851060208,0.999999991597,0.773109237201,9,1,7,1,4.74479166667,8,0,0,0,0,0,0,1600,1600,1600,0,0,1,0,0,0,0,0,0.150381473083,0.281941791344,0.0250063723224,0.268249175125,0.274421188127,0.627261904762,0.169642857143,0.0520833333333,0.0260416666667,0.666666666667,0.333333333333,0.497619047619,0.214285714286,1,-0.316666666667,-0.5,-0.125,0.125,0,0.375,0,7.54960916515453
343,9,303,0.626666664578,0.999999995192,0.749999996394,10,0,1,0,4.85808580858,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.124421856274,0.103535261831,0.223484382692,0.0200004929375,0.528558006266,0.326878787879,0.00819696969697,0.03300330033,0.029702970297,0.526315789474,0.473684210526,0.242159090909,0.0625,0.6,-0.246296296296,-0.4,-0.1,0,0,0.5,0,6.54534966033442
176,12,1251,0.391304347505,0.999999998656,0.540322579919,31,1,9,0,4.70023980815,8,0,0,0,0,0,1,3100,3100,3100,0,0,1,0,0,0,0,0,0.0250154040427,0.0250103591411,0.510673497866,0.025078792179,0.414221946771,0.374191279887,-0.0769338959212,0.0167865707434,0.0367705835332,0.313432835821,0.686567164179,0.375396825397,0.1,1,-0.295350241546,-1,-0.1,0,0,0.5,0,8.03915739047324
199,12,237,0.634042550493,0.999999993506,0.779220774161,8,0,1,0,4.76793248945,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.413084001446,0.148464858878,0.196174761785,0.025925067508,0.216351310383,0.49687950938,0.109791366041,0.0464135021097,0.0210970464135,0.6875,0.3125,0.371866391185,0.0625,0.5,-0.453968253968,-1,-0.155555555556,0.394444444444,0.172222222222,0.105555555556,0.172222222222,7.3132203870903
708,11,205,0.661764702638,0.999999991935,0.822580638528,6,3,0,0,4.93170731707,9,0,0,0,0,0,1,3300,3300,3300,0,0,1,0,0,0,0,0,0.0222787295839,0.0223572847221,0.399896052185,0.257398192431,0.298069741078,0.578472222222,0.377777777778,0.0585365853659,0,1,0,0.494444444444,0.0333333333333,1,0,0,0,0,0,0.5,0,6.89770494312864
113,10,552,0.496212120272,0.999999997015,0.64179104286,6,1,1,0,4.55797101449,6,0,0,0,0,0,1,2300,2300,2300,0,0,1,0,0,0,0,0,0.0348022294816,0.0333481653944,0.535663152516,0.0335641643682,0.36262228824,0.464860728497,0.219138353229,0.036231884058,0.0126811594203,0.740740740741,0.259259259259,0.425189393939,0.1,1,-0.181746031746,-0.3,-0.05,0,0,0.5,0,7.17011954344963
119,10,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0285717146745,0.0286478017525,0.028571584249,0.885637346721,0.0285715526033,0,0,0,0,0,0,0,0,0,0,0,0,0.466666666667,-0.333333333333,0.0333333333333,0.333333333333,7.00306545878646
156,12,286,0.539568343383,0.999999994475,0.624309388816,21,5,15,0,4.58041958042,5,0,1,0,0,0,0,2300,8800,4733.33333333,0,1,0,0,0,0,0,0,0.0400020654118,0.839727317957,0.0400013021581,0.04026850359,0.0400008108833,0.53841991342,0.0764069264069,0.0244755244755,0.020979020979,0.538461538462,0.461538461538,0.440909090909,0.136363636364,1,-0.336111111111,-0.7,-0.1,0,0,0.5,0,7.17011954344963
583,13,324,0.646302248726,0.999999995025,0.751243777357,12,5,0,1,4.58024691358,7,0,0,0,1,0,0,1400,4700,3050,0,1,0,0,0,0,0,0,0.0294535499711,0.0286034326182,0.0287795994919,0.884591226746,0.0285721911729,0.489814814815,-0.027037037037,0.0246913580247,0.0185185185185,0.571428571429,0.428571428571,0.272916666667,0.0333333333333,0.5,-0.443518518519,-1,-0.05,0.275,0.175,0.225,0.175,7.49554194388426
601,10,115,0.699115038061,0.999999987342,0.708860750521,14,1,0,1,4.6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0414474133778,0.040128791693,0.0402542401316,0.83816908472,0.0400004700775,0.618181818182,-0.315151515152,0.0260869565217,0.0173913043478,0.6,0.4,0.333333333333,0.2,0.5,-0.358333333333,-0.4,-0.316666666667,0.85,0.7,0.35,0.7,6.88038408218601
20,8,270,0.662921345832,0.999999993711,0.779874208932,4,1,1,1,4.48518518519,10,0,0,0,0,0,1,18000,18000,18000,0,0,0,0,1,0,0,0,0.0200441834868,0.0200020729298,0.226318907717,0.713613505616,0.0200213302511,0.562543706294,0.160445804196,0.062962962963,0.0148148148148,0.809523809524,0.190476190476,0.369897504456,0.0625,1,-0.221875,-0.3125,-0.125,0,0,0.5,0,7.90100705199242
409,11,122,0.697478985735,0.999999986486,0.837837826516,8,7,0,0,4.67213114754,10,0,0,1,0,0,0,1300,1600,1500,1,0,0,0,0,0,0,0,0.140626126622,0.0730478474344,0.0200171150034,0.0200034958598,0.74630541508,0.487272727273,0.241515151515,0.0983606557377,0.00819672131148,0.923076923077,0.0769230769231,0.349116161616,0.136363636364,0.8,-0.4,-0.4,-0.4,0.375,-0.125,0.125,0.125,7.43838353004431
538,11,104,0.776699021585,0.999999984127,0.904761890401,4,1,1,0,4.75,7,0,0,0,0,1,0,2500,2500,2500,0,0,0,0,1,0,0,0,0.0287874275781,0.0293313503445,0.313742435755,0.133638965833,0.494499820489,0.391193181818,0.0639204545455,0.0288461538462,0.0192307692308,0.6,0.4,0.278787878788,0.1,0.6,-0.1625,-0.2,-0.125,0,-0.00625,0.5,0.00625,7.09007683577609
153,6,102,0.801980190079,0.999999983051,0.93220337403,5,3,0,2,4.88235294118,10,0,0,0,0,0,1,1800,2700,2250,0,0,0,0,1,0,0,0,0.0200004369061,0.0200059967839,0.612287663254,0.219866955839,0.127838947216,0.529924242424,0.172727272727,0.0294117647059,0,1,0,0.345454545455,0.136363636364,0.5,0,0,0,0,0,0.5,0,6.55535689181067
253,10,445,0.505720822641,0.999999995951,0.684210523546,8,1,1,0,4.59775280899,8,0,0,0,0,0,1,1200,1200,1200,0,0,1,0,0,0,0,0,0.025015415029,0.0250018333773,0.776338187888,0.148642988866,0.0250015748397,0.364375901876,-0.0315205627706,0.0112359550562,0.0224719101124,0.333333333333,0.666666666667,0.227272727273,0.05,0.5,-0.249285714286,-0.5,-0.0714285714286,0,-0.1,0.5,0.1,6.84054652928869
311,6,215,0.674641145097,0.999999992857,0.785714280102,4,3,1,0,4.62790697674,6,0,0,0,0,1,0,1800,21500,11650,1,0,0,0,0,0,0,0,0.0333944839752,0.0333349815237,0.0333482709609,0.0333337257121,0.866588537828,0.328156565657,0.173863636364,0.0279069767442,0,1,0,0.347727272727,0.05,1,0,0,0,0,0,0.5,0,9.59560277276683
566,10,522,0.48823529316,0.999999996479,0.693661969389,4,3,1,0,4.3908045977,8,0,0,0,0,1,0,1000,3600,2300,0,0,0,0,1,0,0,0,0.0250007801154,0.0250009307211,0.357450588645,0.0250004054378,0.567547295081,0.413523128106,0.117675765592,0.036398467433,0.0153256704981,0.703703703704,0.296296296296,0.331749829118,0.1,0.8,-0.141319444444,-0.3,-0.05,0,0,0.5,0,6.66695679242921
503,11,1976,0.412307692096,0.999999999129,0.621080138832,21,3,1,3,4.3532388664,10,1,0,0,0,0,0,1800,27200,14500,0,0,0,0,1,0,0,0,0.769482191399,0.0201883263075,0.0200614744969,0.0207888307548,0.169479177042,0.500027133581,0.176870413317,0.043016194332,0.0141700404858,0.752212389381,0.247787610619,0.401038197097,0.1,1,-0.323412698413,-1,-0.05,0.7,-0.4,0.2,0.4,8.69951474821019
34,10,481,0.566666665486,0.999999996552,0.755172411189,4,2,1,2,4.88565488565,8,0,0,0,0,1,0,1200,3300,2250,0,0,0,0,1,0,0,0,0.0250040409808,0.462183985233,0.0250231171966,0.164693448359,0.323095408231,0.420052020202,0.0953661616162,0.0540540540541,0.027027027027,0.666666666667,0.333333333333,0.340885780886,0.1,0.6,-0.280876068376,-0.6,-0.0833333333333,0.4,-0.2,0.1,0.2,7.24422751560335
682,9,351,0.397142856008,0.999999996283,0.408921931565,10,4,22,0,5.20227920228,7,0,0,0,0,0,0,15300,15300,15300,1,0,0,0,0,0,0,0,0.0285716884181,0.607020497615,0.0285715794836,0.307264666941,0.028571567542,0.595454545455,0.420454545455,0.022792022792,0,1,0,0.64375,0.2,1,0,0,0,0,0,0.5,0,9.11602969250494
510,10,241,0.561643833052,0.999999993827,0.598765428403,20,2,21,0,5.08298755187,7,0,0,0,0,0,0,2200,2200,2200,0,0,0,0,1,0,0,0,0.0285714973642,0.0286457764574,0.0285714669889,0.885572928034,0.0286383311553,0.898684210526,-0.364254385965,0.0124481327801,0.136929460581,0.0833333333333,0.916666666667,0.266666666667,0.1,0.6,-0.492929292929,-0.8,-0.1,1,-0.5,0.5,0.5,8.29404964010203
268,4,55,0.814814799726,0.999999969697,0.909090881543,0,0,1,0,4.41818181818,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.199718572599,0.0333339389105,0.700278375494,0.0333338286191,0.0333352843774,0.761111111111,0.427777777778,0.0545454545455,0,1,0,0.427777777778,0.35,0.5,0,0,0,0,0,0.5,0,7.00306545878646
497,8,252,0.589641431914,0.999999993548,0.696774189053,3,2,1,0,4.69047619048,8,0,0,0,0,1,0,5600,5600,5600,0,0,0,1,0,0,0,0,0.28467475851,0.0250010816344,0.0250957435194,0.025075407331,0.640153009005,0.531313131313,0.212121212121,0.0555555555556,0,1,0,0.272727272727,0.1,0.5,0,0,0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,6.83840520084734
149,10,1080,0.518026564973,0.999999998478,0.721461186116,25,3,21,0,4.70277777778,8,0,0,0,0,0,0,1500,1500,1500,0,1,0,0,0,0,0,0,0.274906832176,0.0254356381771,0.0251961914836,0.649063771589,0.0253975665741,0.587858489658,0.188067917268,0.0444444444444,0.012962962963,0.774193548387,0.225806451613,0.406258567821,0.0333333333333,1,-0.366808390023,-1,-0.0714285714286,0,0,0.5,0,8.00636756765025
308,11,336,0.607361961327,0.999999995192,0.793269226955,8,0,1,0,5.1994047619,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.020130306763,0.0200022995636,0.725290308003,0.0200016067012,0.214575478969,0.474242424242,0.147907647908,0.0327380952381,0.00892857142857,0.785714285714,0.214285714286,0.326308539945,0.1,0.5,-0.144444444444,-0.2,-0.1,0,0,0.5,0,6.85856503479137
392,8,518,0.503968252968,0.99999999654,0.681660897295,9,5,1,0,4.47876447876,7,1,0,0,0,0,0,1600,35800,19525,0,0,0,1,0,0,0,0,0.0286995281949,0.459142664408,0.0286106701963,0.0286093893503,0.454937747851,0.488676538108,0.114147153352,0.03861003861,0.0173745173745,0.689655172414,0.310344827586,0.403901515152,0.1,0.8,-0.325617283951,-0.5,-0.05,0.4,-0.4,0.1,0.4,7.49554194388426
205,8,286,0.626334517344,0.999999994624,0.763440856111,5,3,1,0,5.26923076923,7,0,0,1,0,0,0,1200,18200,8366.66666667,0,1,0,0,0,0,0,0,0.600949969494,0.311408233212,0.0290666452156,0.028913184397,0.0296619676807,0.326868686869,0.107727272727,0.048951048951,0.0104895104895,0.823529411765,0.176470588235,0.278463203463,0.0333333333333,0.6,-0.222222222222,-0.25,-0.166666666667,0,0,0.5,0,6.50279004591562
653,11,448,0.576923075618,0.99999999631,0.749077488011,5,3,1,0,4.55580357143,7,0,0,0,0,1,0,3200,3200,3200,0,1,0,0,0,0,0,0,0.467131616754,0.0285726454187,0.028583183351,0.028571664302,0.447140890174,0.46981855593,0.0613262252151,0.0267857142857,0.0200892857143,0.571428571429,0.428571428571,0.357196969697,0.1,0.7,-0.261728395062,-0.7,-0.05,0.25,0.25,0.25,0.25,6.8351845861473
268,12,774,0.515646257802,0.999999998066,0.63442939916,31,6,14,4,4.94702842377,6,0,1,0,0,0,0,497,15800,4779.4,0,1,0,0,0,0,0,0,0.199374697618,0.0345989798974,0.242770257795,0.489921557289,0.0333345074015,0.455128205128,0.168667443667,0.0374677002584,0.00904392764858,0.805555555556,0.194444444444,0.346081504702,0.1,0.7,-0.236904761905,-0.4,-0.1,0.5,0.5,0,0.5,7.24422751560335
202,9,298,0.61347517513,0.999999994536,0.726775952313,15,3,13,1,4.48993288591,8,0,0,0,0,0,0,4900,81700,44566.6666667,0,0,0,0,1,0,0,0,0.0260271094237,0.0250836614021,0.0251275458262,0.801328642044,0.122433041304,0.670652173913,0.133514492754,0.0503355704698,0.0234899328859,0.681818181818,0.318181818182,0.365555555556,0.05,1,-0.344642857143,-0.6,-0.1875,0.4,0.2,0.1,0.2,8.41183267575841
239,9,624,0.553819443483,0.999999997429,0.655526990603,58,8,1,5,4.9375,10,0,0,0,0,0,0,939,4100,2232.5,0,0,1,0,0,0,0,0,0.0200408376481,0.123078175939,0.0200168766487,0.816863857555,0.0200002522099,0.483658008658,0.117180735931,0.0224358974359,0.00961538461538,0.7,0.3,0.423051948052,0.1,0.8,-0.286111111111,-0.6,-0.1,0,0,0.5,0,6.49375383985169
458,10,129,0.694915248348,0.999999985915,0.859154917477,4,2,1,0,4.47286821705,5,0,1,0,0,0,0,1500,1500,1500,1,0,0,0,0,0,0,0,0.0400065096229,0.444748815856,0.435010144762,0.0402315364435,0.0400029933154,0.511904761905,0.21645021645,0.031007751938,0,1,0,0.287337662338,0.136363636364,0.5,0,0,0,0,0,0.5,0,9.20029003612268
597,8,184,0.594444441142,0.999999991667,0.649999994583,9,4,1,1,4.51086956522,8,0,1,0,0,0,0,405,2100,1401.66666667,0,1,0,0,0,0,0,0,0.0251127300596,0.899608661817,0.0250012541556,0.0250369777746,0.0252403761929,0.403076923077,0.145786713287,0.0380434782609,0,1,0,0.270746753247,0.0625,0.6,0,0,0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,6.42648845745769
330,11,430,0.568292681541,0.999999996283,0.687732339451,17,2,1,0,4.66744186047,10,0,0,0,0,0,1,1900,1900,1900,0,0,1,0,0,0,0,0,0.0201897622865,0.0203110751923,0.554352282318,0.277941581295,0.127205298908,0.418317099567,-0.0805465367965,0.0186046511628,0.0348837209302,0.347826086957,0.652173913043,0.329545454545,0.1,0.5,-0.326111111111,-0.875,-0.1,0.4,-0.4,0.1,0.4,6.63463335786169
716,9,128,0.726562494324,0.999999985294,0.926470574611,3,1,0,1,4.1953125,6,0,0,0,0,0,0,626,626,626,0,1,0,0,0,0,0,0,0.0334005968433,0.0334525429214,0.202372088353,0.697436220583,0.033338551299,0.321875,0.0505208333333,0.0234375,0.0234375,0.5,0.5,0.272222222222,0.2,0.416666666667,-0.1375,-0.1875,-0.1,0,0,0.5,0,7.00306545878646
181,7,81,0.777777768176,0.999999977273,0.90909088843,2,2,0,2,4.33333333333,4,0,0,0,1,0,0,1600,8400,5000,0,0,0,0,1,0,0,0,0.0528030132283,0.0500074306149,0.0504201360739,0.796768771974,0.0500006481086,0.477976190476,0.171428571429,0.0493827160494,0,1,0,0.257142857143,0.1,0.5,0,0,0,0,0,0.5,0,7.00306545878646
666,8,286,0.60948904887,0.999999995238,0.657142854014,39,4,1,0,5.02447552448,8,0,0,1,0,0,0,973,6500,3736.5,0,0,1,0,0,0,0,0,0.514002737911,0.409507922064,0.0250350743648,0.0264522668796,0.0250019987799,0.635828877005,0.380314171123,0.0524475524476,0.00699300699301,0.882352941176,0.117647058824,0.480606060606,0.1,1,-0.45,-0.8,-0.1,0.3,1,0.2,1,6.82762923450285
202,10,849,0.46514423021,0.999999997934,0.659090907729,3,3,4,0,4.42873969376,7,0,0,0,0,0,1,629,935,827,0,0,0,0,1,0,0,0,0.0285869395977,0.173255693143,0.740971510268,0.0285730258528,0.0286128311386,0.360803952991,0.00162563131313,0.0235571260306,0.017667844523,0.571428571429,0.428571428571,0.282651515152,0.1,0.5,-0.355,-1,-0.1,0,0,0.5,0,6.89264164117209
